"player_api_id","player_name","overall_rating","date","gk_rating","appearance","leagues"
40583,"Scott Flinders",61,"2016-02-18 00:00:00",294,8,1
40602,"John Ruddy",75,"2015-10-16 00:00:00",374,151,2
40604,"Rui Patricio",81,"2016-03-10 00:00:00",406,229,1
40610,"Nelson",70,"2009-08-30 00:00:00",350,23,1
40648,"Antonio Adan",77,"2015-11-26 00:00:00",392,61,2
40672,"Francisco Casilla",80,"2016-04-21 00:00:00",406,113,1
40709,"Fabien Audard",69,"2014-09-18 00:00:00",343,178,1
40712,"Lionel Cappone",68,"2016-03-31 00:00:00",345,22,1
40714,"Remy Riou",77,"2016-04-28 00:00:00",390,120,1
40841,"Carlos",70,"2011-02-22 00:00:00",343,28,1
40916,"Nikolai Mihaylov",65,"2016-01-21 00:00:00",328,87,1
40959,"Hugo Ventura",71,"2016-04-07 00:00:00",352,104,1
40963,"Helton",78,"2016-01-07 00:00:00",385,156,1
40976,"Marcelo Moretto",68,"2012-02-22 00:00:00",331,26,2
40980,"Owain Fon Williams",62,"2015-12-17 00:00:00",302,38,1
40992,"Wolfgang Hesl",72,"2016-03-10 00:00:00",354,17,1
41045,"Samir Ujkani",71,"2016-04-21 00:00:00",352,44,1
41066,"Michael McGovern",66,"2016-05-12 00:00:00",331,75,1
41087,"Ron-Robert Zieler",80,"2016-02-18 00:00:00",387,185,1
41097,"Stephane Ruffier",83,"2016-01-14 00:00:00",410,294,1
41186,"Christophe Revault",66,"2010-02-22 00:00:00",331,33,1
41195,"Florent Chaigneau",66,"2016-02-18 00:00:00",343,14,1
41243,"Francesco Antonioli",74,"2012-02-22 00:00:00",362,98,1
41301,"Nicolas Penneteau",72,"2015-09-21 00:00:00",369,244,2
41322,"Matteo Gianello",69,"2011-02-22 00:00:00",350,5,1
41405,"Nicola Ravaglia",65,"2013-08-16 00:00:00",321,8,1
41458,"Massimo Zenildo Zappino",66,"2015-09-21 00:00:00",326,3,1
41466,"Diego Lopez",79,"2016-05-05 00:00:00",388,247,2
41478,"Gabriele Perico",69,"2016-01-07 00:00:00",15,71,1
41489,"Achille Coser",61,"2015-07-03 00:00:00",300,2,1
41601,"Nicolas Beney",51,"2010-02-22 00:00:00",251,7,1
41618,"Yann Sommer",82,"2015-12-17 00:00:00",411,208,2
41643,"Michele Arcari,22",63,"2016-04-21 00:00:00",312,22,1
41671,"Emiliano Viviano",80,"2016-06-09 00:00:00",402,190,1
41708,"Fabio Coltorti",71,"2015-11-12 00:00:00",354,50,2
41722,"David Da Costa",64,"2015-11-12 00:00:00",312,161,1
41762,"Alessio Scarpi",70,"2011-08-30 00:00:00",348,9,1
41818,"Jean-Francois Gillet",73,"2016-04-07 00:00:00",360,178,2
41864,"Roberto Colombo",65,"2015-09-21 00:00:00",319,7,1
41881,"Antonio Chimenti",70,"2010-02-22 00:00:00",352,2,1
41886,"Landry Bonnefoi",60,"2014-11-07 00:00:00",299,7,1
41948,"Luca Anania",68,"2014-10-17 00:00:00",350,3,1
41975,"Alex Valentini",64,"2016-04-07 00:00:00",312,11,1
42009,"Giorgio Frezzolini",63,"2014-10-17 00:00:00",308,2,1
42042,"Gennaro Iezzo",71,"2011-02-22 00:00:00",359,14,1
42113,"Germano Vailati",64,"2015-10-02 00:00:00",315,51,1
42141,"David Gonzalez",59,"2013-02-15 00:00:00",292,36,1
42231,"Daniel Lopar",63,"2016-05-12 00:00:00",314,147,1
42247,"Eldin Jakupovic",67,"2015-09-21 00:00:00",340,17,2
42259,"Matteo Gritti",60,"2011-02-22 00:00:00",292,48,1
42276,"David Zibung",65,"2016-03-10 00:00:00",325,253,1
42306,"Alexandros Tzorvas",71,"2013-12-27 00:00:00",350,12,1
42390,"Ferdinando Coppola",67,"2015-09-21 00:00:00",333,30,1
42422,"Samir Handanovic",84,"2016-04-14 00:00:00",411,286,1
42429,"Maurizio Pugliesi",62,"2016-04-07 00:00:00",317,1,1
42478,"Vlada Avramov",69,"2015-07-03 00:00:00",340,31,1
42502,"Michael Agazzi",74,"2016-01-28 00:00:00",367,134,1
42573,"Joey Didulica",69,"2011-08-30 00:00:00",339,19,1
42592,"Khalid Sinouh",66,"2013-05-24 00:00:00",323,8,1
42692,"Daniele Padelli",76,"2016-04-28 00:00:00",371,108,1
42702,"Rubinho",72,"2016-01-21 00:00:00",358,54,1
42710,"Maikel Aerts",69,"2012-02-22 00:00:00",340,39,1
42829,"Jelle ten Rouwelaar",66,"2015-01-23 00:00:00",326,215,1
42898,"Timo Ochs",67,"2013-05-10 00:00:00",325,2,1
42909,"Ramazan Oezcan",73,"2016-01-07 00:00:00",363,35,1
42929,"Gregorz Szamotulski",65,"2009-02-22 00:00:00",336,18,2
43006,"Hans-Peter Berger",65,"2011-08-30 00:00:00",327,7,1
43230,"Robert Olejnik",64,"2015-09-21 00:00:00",306,54,1
43243,"Andrew McNeil",64,"2009-02-22 00:00:00",325,5,1
43282,"Dani Mallo",67,"2015-11-12 00:00:00",332,15,1
43283,"Eduardo",75,"2015-10-09 00:00:00",374,117,2
43313,"Mariusz Pawelek",64,"2016-04-28 00:00:00",330,105,1
45182,"Jan Seda",64,"2014-03-28 00:00:00",319,23,1
45244,"Antunes",76,"2015-04-10 00:00:00",45,93,3
45245,"Julio Coelho",65,"2015-01-09 00:00:00",321,19,1
45306,"Rafael Bracalli",72,"2015-10-30 00:00:00",351,135,1
45492,"Robert Zwinkels",65,"2015-12-03 00:00:00",330,33,1
45571,"Ben Hamer",66,"2015-11-19 00:00:00",331,8,1
45836,"Niki Maeenpaeae",67,"2016-04-21 00:00:00",326,51,1
45853,"Barry Ditewig",62,"2010-02-22 00:00:00",318,18,1
46130,"Peter van der Vlag",61,"2015-09-21 00:00:00",312,2,1
46224,"Cyrille Merville",67,"2015-09-21 00:00:00",336,19,1
46365,"Artur Krysiak",60,"2016-04-07 00:00:00",298,1,1
46518,"Asmir Begovic",82,"2015-10-16 00:00:00",401,183,1
46531,"Casto Espinosa",71,"2016-04-28 00:00:00",352,45,1
46535,"Thierry Debes",70,"2012-02-22 00:00:00",353,1,1
46704,"Johan Carrasso",66,"2016-05-12 00:00:00",330,32,1
46705,"Geoffrey Jourdren",77,"2016-04-14 00:00:00",380,212,1
46741,"Johan Liebus",65,"2013-07-12 00:00:00",326,1,1
47249,"Sebastian Nowak",64,"2016-04-28 00:00:00",321,37,1
47421,"Unai Alba",63,"2011-02-22 00:00:00",314,1,1
47532,"Martin Hansen",71,"2016-06-16 00:00:00",349,65,1
47559,"Scott Brown",65,"2016-03-24 00:00:00",314,38,1
47566,"Fabri",75,"2016-02-04 00:00:00",376,49,1
49541,"Vincenzo Fiorillo",69,"2016-04-21 00:00:00",343,7,1
49586,"Ralf Faehrmann",83,"2016-04-21 00:00:00",388,110,1
50051,"David Gonzalez",69,"2016-05-12 00:00:00",344,14,1
50065,"David Ospina",78,"2016-02-18 00:00:00",393,211,2
50669,"Christian Puggioni",70,"2015-09-21 00:00:00",344,55,1
51949,"Keylor Navas",82,"2016-01-28 00:00:00",395,87,1
52160,"Renny Vega",67,"2015-09-21 00:00:00",347,1,1
56829,"Fernando Muslera",82,"2016-02-25 00:00:00",404,87,1
66757,"Lucas Hradecky",75,"2016-01-21 00:00:00",374,34,1
66902,"Luca Ferro",59,"2011-02-22 00:00:00",288,57,1
67311,"Guillaume Faivre",58,"2015-10-02 00:00:00",300,139,1
67357,"Christian Leite",59,"2015-03-06 00:00:00",296,4,1
67374,"Swen Koenig,24",55,"2014-04-18 00:00:00",276,24,1
67949,"Olivier Werner",67,"2016-04-28 00:00:00",336,76,1
68422,"Roberto Fernandez",69,"2012-02-22 00:00:00",345,13,1
68482,"Carlos Servin",63,"2014-03-28 00:00:00",314,3,1
68740,"Norbert Witkowski",57,"2014-07-25 00:00:00",288,47,1
68768,"Matko Perdijic",62,"2014-11-14 00:00:00",304,35,1
68813,"Przemyslaw Tyton",76,"2016-04-21 00:00:00",377,129,3
68835,"Grzegorz Kasprzik",62,"2016-05-12 00:00:00",315,40,1
69004,"Mateusz Bak",59,"2016-04-21 00:00:00",292,63,1
69149,"Mitchell Langerak",74,"2016-05-12 00:00:00",372,21,1
69259,"Lukasz Zaluska",67,"2015-09-25 00:00:00",335,66,2
69341,"Boris Peskovic",64,"2011-08-30 00:00:00",322,16,2
69382,"Radoslaw Janukiewicz",65,"2016-05-12 00:00:00",313,91,1
69594,"Maciej Gostomski",66,"2015-11-06 00:00:00",326,39,1
69650,"Brad Guzan",76,"2016-04-14 00:00:00",367,142,1
69793,"Jakub Divis",52,"2011-02-22 00:00:00",264,3,1
69825,"Radek Petr",64,"2011-02-22 00:00:00",324,14,1
71498,"Javi Varas",75,"2016-01-21 00:00:00",376,123,1
71524,"Alexander Stephan",60,"2015-09-21 00:00:00",289,11,1
72489,"Matus Putnocky",67,"2016-04-21 00:00:00",342,40,1
72810,"Richard Kingson",73,"2011-02-22 00:00:00",357,22,1
73409,"Oerjan Haaskjold Nyland",73,"2015-11-12 00:00:00",374,6,1
73462,"Kristoffer Nordfeldt",72,"2016-06-23 00:00:00",357,104,2
74028,"Alberto Pomini",65,"2016-04-07 00:00:00",320,6,1
74354,"Massimiliano Benassi",63,"2014-04-11 00:00:00",308,27,1
74689,"Jaime",74,"2015-09-21 00:00:00",364,29,1
74736,"Roberto Fernandez",71,"2015-09-21 00:00:00",351,119,1
75195,"Juan Pablo",66,"2016-01-14 00:00:00",336,136,1
75348,"Bernardo Dominguez",62,"2014-05-09 00:00:00",306,1,1
75390,"Jacobo",68,"2015-02-06 00:00:00",345,30,1
75579,"Marian Kelemen",65,"2014-03-21 00:00:00",323,107,2
75600,"Chema",59,"2013-07-05 00:00:00",294,3,1
78904,"Guy-Roland N'Dy Assembe",68,"2015-09-21 00:00:00",342,86,1
79248,"Denis Petric",71,"2016-05-26 00:00:00",344,11,1
80265,"Giedrius Arlauskis",70,"2016-02-04 00:00:00",353,3,1
91929,"Laszlo Koteles",71,"2016-02-04 00:00:00",352,87,1
93341,"Florian Bague",63,"2011-08-30 00:00:00",324,1,1
93450,"Wojciech Kaczmarek",64,"2016-03-24 00:00:00",314,82,1
94139,"Raphael Wolf",69,"2016-06-16 00:00:00",338,48,1
94289,"Idir Ouali",67,"2016-04-28 00:00:00",49,16,3
94306,"Joris Delle",70,"2016-03-31 00:00:00",347,12,1
94324,"Mathieu Dreyer",66,"2016-04-14 00:00:00",330,33,1
94678,"Kevin Fickentscher",60,"2015-11-06 00:00:00",296,23,1
94841,"Sven Ulreich",77,"2016-04-21 00:00:00",364,164,1
95224,"Dragan Djukic",58,"2011-08-30 00:00:00",281,2,1
95231,"Ivan Benito",61,"2013-05-17 00:00:00",301,61,1
95336,"Fraser Forster",76,"2016-03-17 00:00:00",385,188,2
95597,"Bertrand Laquait",65,"2015-03-20 00:00:00",323,63,2
95977,"Damien Rascle",60,"2009-02-22 00:00:00",290,3,1
96613,"Diego Alves",82,"2016-01-28 00:00:00",404,214,1
96618,"Raul Fernandez",66,"2016-03-17 00:00:00",330,5,1
96623,"Sergio Asenjo",81,"2016-06-30 00:00:00",407,119,1
96651,"Manu Fernandez",68,"2016-04-14 00:00:00",344,15,1
96836,"Ricardo",74,"2015-11-12 00:00:00",363,100,1
96844,"Filipe Mendes",62,"2015-09-21 00:00:00",309,3,1
96957,"Ricardo Ferreira",66,"2013-04-12 00:00:00",323,9,1
97363,"Nilson",73,"2016-02-11 00:00:00",362,104,1
97365,"Serginho",65,"2011-08-30 00:00:00",317,2,1
97498,"Beto",78,"2015-09-21 00:00:00",392,112,2
97746,"Jens Grahl",70,"2015-11-12 00:00:00",340,12,1
97865,"Mario Fernandez Cuesta",66,"2016-05-05 00:00:00",334,13,1
101584,"Cassio",77,"2014-07-18 00:00:00",380,9,1
101590,"Oier Olazabal",70,"2015-11-06 00:00:00",356,17,1
101920,"Jonathan Lopez",66,"2015-02-13 00:00:00",312,4,1
101983,"Manu Herrera",73,"2015-11-12 00:00:00",362,35,1
102394,"Alberto Garcia",67,"2016-03-24 00:00:00",335,6,1
103218,"Ciprian Tatarusanu",75,"2016-01-21 00:00:00",376,46,1
103372,"Elinton Andrade",68,"2013-06-21 00:00:00",343,2,1
103428,"Costel Pantilimon",76,"2016-03-17 00:00:00",378,52,1
103468,"Johny Placide",68,"2016-04-07 00:00:00",333,50,1
103485,"Jules Stephane Goda",61,"2015-11-06 00:00:00",309,3,1
104033,"Ruud Boffin",73,"2016-05-12 00:00:00",368,6,2
104378,"Bojan Jorgacevic",70,"2013-06-07 00:00:00",334,102,1
104384,"Sebastien Bruzzese",69,"2016-03-03 00:00:00",352,18,1
104388,"Cyprien Baguette,23",58,"2012-08-31 00:00:00",292,24,1
104432,"Georgi Makaridze",61,"2013-05-10 00:00:00",289,2,1
104986,"Andres Fernandez",77,"2015-09-21 00:00:00",379,149,2
105828,"Rafael",74,"2016-02-11 00:00:00",363,69,1
106294,"Ivan Kelava",71,"2016-02-25 00:00:00",353,10,1
107001,"Pavels Steinbors",66,"2015-03-06 00:00:00",331,47,1
107806,"Didier Ovono",70,"2016-04-28 00:00:00",349,85,2
109060,"Sergio Romero",76,"2015-09-21 00:00:00",379,101,4
109222,"Vicente Guaita",77,"2015-09-21 00:00:00",384,138,1
109622,"Scott Fox",62,"2015-11-12 00:00:00",305,70,1
109650,"Marco van Duin",60,"2015-09-21 00:00:00",295,3,1
110108,"Lex van Haeften",56,"2011-02-22 00:00:00",273,1,1
110112,"Arjan van Dijk",63,"2014-03-28 00:00:00",314,12,1
110136,"Rik Sebens",58,"2010-08-30 00:00:00",62,2,1
110154,"Wesley de Ruiter",65,"2012-02-22 00:00:00",320,42,1
110382,"Matias Omar Degra",65,"2014-02-14 00:00:00",332,21,1
111025,"Srdjan Blazic",64,"2011-02-22 00:00:00",298,12,1
111193,"Thomas Bosmel",63,"2015-07-03 00:00:00",316,3,1
111741,"Mauro Vigorito",65,"2016-06-02 00:00:00",320,1,1
112107,"Erwin Mulder",74,"2016-04-14 00:00:00",377,150,1
112978,"Roman Buerki",80,"2016-05-12 00:00:00",396,178,2
113695,"Cristian Alvarez",71,"2014-09-18 00:00:00",355,70,1
114018,"Mathieu Debonnaire",56,"2014-09-18 00:00:00",279,8,1
114211,"Miro Varvodic",64,"2015-05-15 00:00:00",313,7,1
114270,"Silvio Rodic",61,"2015-10-30 00:00:00",305,25,1
114737,"Marwin Hitz",77,"2016-03-17 00:00:00",380,89,1
114762,"Manolo Reina",68,"2016-02-11 00:00:00",341,18,1
114817,"Michal Gliwa",55,"2013-11-22 00:00:00",264,69,1
114822,"Grzegorz Sandomierski",64,"2016-03-31 00:00:00",324,104,1
114963,"Fabian Giefer",73,"2016-05-19 00:00:00",353,42,1
115006,"Bartosz Kaniecki",59,"2014-07-18 00:00:00",286,17,1
115171,"Julio Cesar Machado",71,"2014-05-16 00:00:00",43,2,1
115184,"Danijel Subasic",81,"2015-09-21 00:00:00",403,108,1
115268,"Michal Peskovic",66,"2014-11-14 00:00:00",330,79,1
115675,"Mark Ridgers",60,"2015-11-12 00:00:00",303,25,1
118848,"Robbin Ruiter",74,"2015-10-30 00:00:00",371,123,1
119079,"Alex McCarthy",75,"2015-12-03 00:00:00",368,22,1
120598,"Jonas Loessl",76,"2016-04-28 00:00:00",379,67,1
120621,"Douglas",73,"2016-02-25 00:00:00",371,89,1
121488,"Alban Joinel",58,"2010-08-30 00:00:00",296,1,1
121854,"Luiz Carlos",67,"2012-02-22 00:00:00",340,2,1
121881,"Eduardo Gottardi",74,"2016-04-21 00:00:00",368,127,1
124127,"Fabiano",74,"2016-06-09 00:00:00",373,64,1
127712,"Declan Rudd",70,"2016-01-21 00:00:00",351,12,1
128083,"Vagner",72,"2016-02-04 00:00:00",356,91,2
128239,"Steven Deana",60,"2015-01-23 00:00:00",298,12,1
128689,"Sebastian Mielitz",72,"2016-05-12 00:00:00",358,60,1
128803,"Simone Colombi",68,"2016-02-04 00:00:00",331,5,1
129241,"Hannes Thor Halldorsson",67,"2016-03-17 00:00:00",325,8,1
131117,"Caleb Patterson-Sewell",63,"2015-05-29 00:00:00",323,3,1
131403,"Jo Coppens",63,"2013-09-20 00:00:00",319,34,1
131408,"Thomas Kaminski",69,"2015-09-21 00:00:00",345,54,1
132814,"Joel Mall",65,"2016-04-07 00:00:00",323,71,1
136539,"Rafal Gikiewicz",71,"2016-01-14 00:00:00",361,41,1
138159,"Michal Buchalik",63,"2016-04-14 00:00:00",310,81,1
140951,"Macedo Novaes",65,"2014-10-24 00:00:00",332,22,1
141126,"Benjamin Kirsten",67,"2015-10-30 00:00:00",324,6,1
143923,"Robbert Te Loeke",62,"2014-09-18 00:00:00",308,2,1
145039,"Jean-Jacques Gosso",68,"2015-02-20 00:00:00",53,54,1
145550,"Kevin Trapp",82,"2016-02-19 00:00:00",406,149,2
147733,"Mohamed Amsif",69,"2016-04-21 00:00:00",346,25,1
148297,"Mario Matos",56,"2013-04-12 00:00:00",278,2,1
148308,"Sven De Volder",49,"2008-08-30 00:00:00",248,7,1
148311,"Gregory Delwarte",60,"2008-08-30 00:00:00",302,2,1
148325,"Kristof van Hout",67,"2015-10-30 00:00:00",334,52,1
148331,"Anthony Moris",65,"2016-05-12 00:00:00",326,3,1
148483,"Marian Kello",64,"2015-03-06 00:00:00",309,114,1
149260,"Tom Muyters",64,"2016-01-14 00:00:00",320,29,2
150021,"Karl-Johan Johnsson",69,"2016-01-28 00:00:00",351,28,1
150044,"Pajetat Douglas",63,"2012-02-22 00:00:00",319,2,1
150066,"Giovanaz Assis",67,"2016-04-14 00:00:00",336,18,1
150077,"Marcio Paiva",66,"2009-02-22 00:00:00",326,19,1
150210,"Darley",67,"2014-01-31 00:00:00",335,5,1
150217,"Dennis Telgenkamp",64,"2015-02-20 00:00:00",318,24,1
150236,"Jeroen Zoet",79,"2016-03-17 00:00:00",396,162,1
150242,"Eloy Room",74,"2016-02-25 00:00:00",369,113,1
150275,"Nelson Pedroso",65,"2014-10-02 00:00:00",54,56,1
150464,"Andrea Seculin",69,"2015-09-21 00:00:00",339,3,1
150747,"Etrit Berisha",74,"2016-04-21 00:00:00",366,34,1
154261,"Oliver Klaus",55,"2016-05-12 00:00:00",264,9,1
155246,"Angelo da Costa",71,"2015-09-21 00:00:00",350,45,1
155936,"Ben Amos",67,"2016-04-14 00:00:00",336,1,1
156175,"Tomas Vaclik",75,"2016-05-05 00:00:00",380,62,1
156546,"Kostas Lamprou",69,"2015-10-16 00:00:00",347,81,1
156553,"Sergio Padt",74,"2016-06-16 00:00:00",362,97,2
156664,"Mamadou Samassa",71,"2016-05-05 00:00:00",353,28,1
157284,"Zeljko Brkic",72,"2016-05-12 00:00:00",355,85,1
157303,"Adam Bogdan",73,"2016-03-17 00:00:00",363,25,1
157856,"Vaso Vasic",63,"2016-04-28 00:00:00",320,44,1
157955,"Samuel Atrous",59,"2015-02-27 00:00:00",304,1,1
159883,"Yohan Thuram Ulien",69,"2016-03-24 00:00:00",343,70,2
160367,"Ryan Scully",57,"2015-11-12 00:00:00",280,9,1
160901,"David Moser",56,"2014-03-28 00:00:00",281,6,1
161014,"Harm Zeinstra",64,"2015-11-06 00:00:00",320,9,1
162885,"Eugenio Lamanna",71,"2015-11-06 00:00:00",350,19,1
163255,"Luigi Sepe",73,"2016-05-12 00:00:00",355,31,1
163604,"Karl Darlow",68,"2016-05-05 00:00:00",338,9,1
163843,"Julio Cesar",70,"2014-03-14 00:00:00",354,38,2
163887,"Cristiano",68,"2015-07-03 00:00:00",337,27,1
163893,"Rui Vieira",59,"2015-11-26 00:00:00",294,2,1
163981,"Bruno Verissimo",65,"2013-06-14 00:00:00",324,8,1
164316,"Marafona",70,"2016-01-28 00:00:00",352,66,1
164317,"Matos",65,"2012-02-22 00:00:00",323,1,1
164354,"Pedro Trigueira",70,"2016-03-17 00:00:00",352,33,1
164430,"Antonio Filipe",63,"2014-09-18 00:00:00",319,24,1
165518,"David Cornell",58,"2016-03-31 00:00:00",295,5,1
165528,"Ibrahim Kone",55,"2012-02-22 00:00:00",271,3,1
165952,"Marco Silvestri",69,"2016-04-07 00:00:00",338,3,1
166672,"Stefan Deloose",59,"2013-03-15 00:00:00",298,2,1
166768,"David Mitchell",57,"2016-04-07 00:00:00",290,1,1
167035,"Anthony Lopes",82,"2016-05-05 00:00:00",405,112,1
167059,"Jordy Deckers",62,"2014-12-19 00:00:00",309,4,1
167285,"Alireza Haghighi",66,"2016-05-05 00:00:00",319,25,1
168295,"Emilijus Zubas",65,"2016-03-24 00:00:00",317,45,1
168673,"Gary Woods",65,"2016-06-09 00:00:00",324,11,1
169718,"Wojciech Szczesny",78,"2016-04-21 00:00:00",385,166,2
169756,"Adrian",78,"2016-04-07 00:00:00",387,121,2
169906,"Vytautas Cerniauskas",56,"2014-09-18 00:00:00",276,28,1
170322,"Koen Casteels",74,"2016-04-14 00:00:00",365,57,1
170323,"Thibaut Courtois",86,"2015-09-21 00:00:00",414,198,3
171981,"Felipe",77,"2014-02-28 00:00:00",382,12,1
172157,"Rafael",74,"2016-06-02 00:00:00",373,30,1
172489,"Zander Clark",51,"2016-06-30 00:00:00",264,5,1
174030,"Jesus Fernandez",69,"2016-06-16 00:00:00",339,8,1
176186,"Neto",79,"2016-01-21 00:00:00",394,75,1
176682,"Pavol Bajza",61,"2015-07-03 00:00:00",303,2,1
177126,"Jan Oblak",82,"2016-02-11 00:00:00",403,109,2
177152,"Marko Meerits",65,"2014-03-21 00:00:00",324,3,1
177698,"Daniel Davari",65,"2016-05-12 00:00:00",330,38,2
177953,"Felix Wiedwald",75,"2016-04-28 00:00:00",366,43,1
178434,"Wojciech Malecki",57,"2013-09-20 00:00:00",282,6,1
178584,"Sergiusz Prusak",57,"2015-09-21 00:00:00",287,37,1
178732,"Lukasz Skorupski",73,"2016-05-05 00:00:00",353,92,2
178771,"Andreas Luthe",70,"2015-12-03 00:00:00",345,3,1
178778,"Oliver Baumann",78,"2016-06-02 00:00:00",370,198,1
180197,"Adam Collin",66,"2016-06-09 00:00:00",323,3,1
180284,"Marc Vidal",64,"2016-04-28 00:00:00",326,2,1
181069,"Matz Sels",76,"2016-02-04 00:00:00",379,96,1
181198,"Joao Barroca",58,"2014-02-21 00:00:00",290,45,2
181215,"Elisson",68,"2015-11-26 00:00:00",343,4,1
181377,"Leon Ter Wielen",62,"2013-11-08 00:00:00",307,6,1
181433,"Claudio Ramos",66,"2016-04-07 00:00:00",331,19,1
181572,"Patrick De Vlamynck",60,"2015-05-29 00:00:00",301,9,1
181619,"Benjamin Leroy",68,"2016-04-07 00:00:00",338,23,1
181654,"Michal Miskiewicz",64,"2016-04-07 00:00:00",314,47,1
181910,"Mattia Perin",81,"2016-04-21 00:00:00",397,123,1
181911,"Vid Belec",72,"2016-06-16 00:00:00",352,52,2
181920,"Francesco Bardi",74,"2016-02-04 00:00:00",363,48,1
182843,"Alessandro Iacobucci",67,"2016-06-16 00:00:00",334,5,1
182917,"David De Gea",87,"2016-04-21 00:00:00",429,222,2
183348,"Dani Hernandez",73,"2016-05-12 00:00:00",367,24,1
184554,"Marc-Andre ter Stegen",82,"2016-04-21 00:00:00",409,114,2
184621,"Ohad Levita",65,"2010-02-22 00:00:00",330,24,1
185386,"Azbe Jug",66,"2016-02-04 00:00:00",335,2,1
185618,"Pierrick Cros",65,"2016-02-18 00:00:00",327,51,2
185644,"Mathew Ryan",78,"2015-10-23 00:00:00",395,35,2
185908,"Rui Rego",67,"2013-05-24 00:00:00",329,88,1
186054,"Joel Robles",74,"2016-06-23 00:00:00",374,43,2
186705,"Matthew Jones",69,"2016-02-11 00:00:00",349,54,1
186806,"Brice Maubleu",60,"2014-01-17 00:00:00",294,2,1
186891,"Scott Bain",64,"2016-01-14 00:00:00",321,59,1
187563,"Anthony Mfa Meuzi",66,"2014-11-14 00:00:00",331,16,1
188565,"Anthony Loustallot",59,"2012-02-22 00:00:00",294,1,1
188971,"Jakob Haugaard",62,"2016-03-17 00:00:00",305,4,1
189181,"Abdoulaye Diallo",69,"2016-04-21 00:00:00",341,9,1
189958,"Leonard Nienhuis",65,"2016-04-14 00:00:00",327,93,1
190142,"Jed Steer",64,"2016-06-09 00:00:00",321,1,1
190741,"Ali Ahamada",70,"2016-04-14 00:00:00",340,131,1
192064,"Yoel Rodriguez",72,"2015-11-26 00:00:00",363,45,1
194632,"Mika",69,"2016-04-21 00:00:00",348,58,1
195782,"Marco Bizot",71,"2016-05-12 00:00:00",345,68,2
196126,"Daniel Gimenez",70,"2015-09-21 00:00:00",346,14,1
197952,"Dejan Stojanovic",60,"2015-09-21 00:00:00",304,5,1
202215,"Renan",67,"2014-06-06 00:00:00",332,2,1
202616,"Ulisse Pelloni",55,"2014-10-17 00:00:00",276,2,1
202632,"Lee",68,"2016-03-10 00:00:00",339,10,1
203527,"Guillermo Sara",74,"2016-05-26 00:00:00",360,15,1
206592,"Darren Keet",69,"2016-01-28 00:00:00",346,84,1
206641,"Konrad Forenc",58,"2015-09-21 00:00:00",300,15,1
206711,"Mauro Goicoechea",72,"2016-01-28 00:00:00",357,54,3
206801,"Lukasz Budzilek",60,"2016-03-24 00:00:00",306,4,1
206805,"Jakub Szumski",61,"2016-03-10 00:00:00",305,13,1
206809,"Filip Kurto",66,"2016-03-17 00:00:00",325,109,2
206822,"Jakub Slowik",67,"2016-04-28 00:00:00",330,57,1
207058,"Niclas Heimann",62,"2013-11-15 00:00:00",307,1,1
208699,"Colin Coosemans",67,"2016-05-12 00:00:00",339,66,1
208718,"Laurent Henkinet",64,"2015-10-09 00:00:00",324,34,1
209422,"Mateusz Prus",61,"2014-10-31 00:00:00",305,16,1
209785,"Nick Marsman",67,"2016-04-07 00:00:00",340,79,1
210046,"Vladan Giljen",67,"2013-05-31 00:00:00",334,21,1
210114,"Benjamin Lecomte",77,"2016-05-05 00:00:00",381,83,1
210164,"Alphonse Areola",80,"2016-04-28 00:00:00",394,68,2
210387,"Alexandre Letellier",69,"2016-04-21 00:00:00",338,17,1
210682,"Zacharie Boucher",73,"2015-09-21 00:00:00",369,32,1
210822,"Lars Unnerstall",72,"2015-10-30 00:00:00",358,49,2
212147,"Sonny Stevens",69,"2016-04-07 00:00:00",341,13,1
212512,"Jasper Cillessen",81,"2016-04-28 00:00:00",397,128,1
212630,"Marco Sportiello",78,"2016-04-21 00:00:00",388,76,1
212815,"Timo Horn",81,"2016-03-31 00:00:00",407,66,1
213299,"Nicola Leali",72,"2016-02-18 00:00:00",356,62,1
213504,"Diego Marino",73,"2016-05-12 00:00:00",365,83,1
213684,"Jordi Masip",71,"2015-09-21 00:00:00",351,1,1
214340,"Parfait Mandanda",68,"2015-11-06 00:00:00",342,35,1
214984,"Esteban Alvarado",69,"2016-03-10 00:00:00",348,134,1
215168,"Bernd Leno",83,"2015-12-30 00:00:00",415,166,1
215307,"Jonathan Ligali",68,"2016-06-02 00:00:00",340,13,1
215311,"Luca Veronese",62,"2014-02-07 00:00:00",314,5,1
231674,"Erik Cummins",64,"2015-05-01 00:00:00",323,14,1
232143,"Martin Polacek",59,"2016-04-07 00:00:00",301,15,1
237562,"Connor Ripley",62,"2016-06-09 00:00:00",320,36,1
240338,"Richard Strebinger",64,"2016-02-18 00:00:00",317,1,1
241996,"George Long",64,"2015-11-06 00:00:00",310,13,1
242234,"Jeremy Dumesnil",60,"2015-07-03 00:00:00",297,5,1
242243,"William Dutoit",70,"2016-02-04 00:00:00",348,27,1
242300,"Michael Clepkens",65,"2014-04-04 00:00:00",323,12,1
243482,"Benjamin van Leer",69,"2016-04-14 00:00:00",344,34,1
243486,"Collin van Eijk",57,"2011-02-22 00:00:00",291,1,1
243490,"Filip Bednarek",62,"2016-04-28 00:00:00",315,5,1
